,Tweet Id,user,location,Tweets
107,1404131186255941633,rinosadikin,Shoe fetishism,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
108,1404125100849262593,LeoSs09669723,,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
109,1404121028482285568,BloodyRedHoodie,Madrid,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
110,1404115303613845512,MUHAMMA74448741,,"Climate change, pollution, overfishing and habitat destruction threaten the health of the ocean and the blue economy. On #WorldOceanDay, we explore the ideas and solutions that could accelerate the shift towards a sustainable ocean economy: https://t.co/bPaV685sdv"
111,1404114872674234373,BacktoPaco,,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
112,1404110548975951876,RichardNieves67,"Puerto Rico, USA","Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
113,1404109718700888065,darlenesmith02,"Culpeper, VA","Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
114,1404107477319180294,gaby68068,"Minnesota, USA","Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
115,1404107123999580160,jorge06803571,,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
116,1404105793893453824,KTWinATL,Metro Atlanta,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
117,1404105592965373963,GrumpyCaper,"K’jipuktuk, Canada","Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
118,1404104462180904965,intelliskill,United States,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
119,1404104449384140814,GovSherazKhan,"Newark, NJ","Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
120,1404104134228209666,archon_sublime,,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
121,1404103944771674114,MonkeyGalBlues,,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
122,1404103446358335489,jolynbowler,Lowcountry of South Carolina,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
123,1404103362048446465,News1Int,Respect,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
124,1404102758408597507,garcialawfirm,"Houston, Texas","Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
125,1404102755778633730,JBCP,"Winnipeg, Manitoba, Canada","Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
126,1404102698182463491,EndPrim8Abuse,Mars ,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
127,1404102609129013256,Jansant,,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
128,1404102471048441859,mini_bubbly,"Halifax, Nova Scotia, Canada","Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
129,1404102417801629697,BindyShay,"Phoenix, AZ","Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
130,1404102327917854726,EvCarbajal,,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
131,1404102297442000904,dillybar2145,Ohio,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
132,1404102221869072397,greywan,,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
133,1404102194887024642,killua_dz,ici et ailleurs,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
134,1404102020391448576,ABC,New York City / Worldwide,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/gUhZzXOWCs"
135,1404096798042607617,TopCatTeacher,,Year 2 have loved art since we introduced water colour skills and self sufficiency in getting resources. We put together some reusing plastic art for World Ocean day based on the book Somebody swallowed Stanley. 💙 https://t.co/NXZC7EGdUn
136,1404096346399727616,iamfirdous47,Budgam,"Climate change, pollution, overfishing and habitat destruction threaten the health of the ocean and the blue economy. On #WorldOceanDay, we explore the ideas and solutions that could accelerate the shift towards a sustainable ocean economy: https://t.co/bPaV685sdv"
137,1404092131749158916,atiqmumb,"Mumbai, India","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
138,1404090566174920712,Cryptofrost2,,"Climate change, pollution, overfishing and habitat destruction threaten the health of the ocean and the blue economy. On #WorldOceanDay, we explore the ideas and solutions that could accelerate the shift towards a sustainable ocean economy: https://t.co/bPaV685sdv"
139,1404078554535665666,Padma29608645,,"Climate change, pollution, overfishing and habitat destruction threaten the health of the ocean and the blue economy. On #WorldOceanDay, we explore the ideas and solutions that could accelerate the shift towards a sustainable ocean economy: https://t.co/bPaV685sdv"
140,1404077374422106121,drinksco_UK,Barcelona,"🧜‍♀️ Dive into the world of Mermaid Gin! 

🎁Hand-crafted on the Isle of Wight using ten ethically sourced botanicals and presented in beautiful plastic-free packaging, Mermaid gin makes a gorgeous gift. 👇

https://t.co/v8DHnwdDCf 

#WorldOceansDay #MermaidGin #IsleOfWight https://t.co/93h0U5DeWP"
141,1404069606017355779,awaisqa78992397,,"Climate change, pollution, overfishing and habitat destruction threaten the health of the ocean and the blue economy. On #WorldOceanDay, we explore the ideas and solutions that could accelerate the shift towards a sustainable ocean economy: https://t.co/bPaV685sdv"
142,1404066429016559617,News1Int,Respect,"It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
143,1404063221397397508,ChamblinDeaven,,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
144,1404059075646824453,jtinker_nz,,"The @metoffice Hadley Centre studies the world’s climate but do you know how this is influenced by the #ocean? 🌊 

In the run up to @G7 , we’ll be sharing examples of the role that the ocean plays in regulating our #climate 

#OceanDecade #GetClimateReady #WorldOceanDay"
145,1404058296286285826,SChadrs,,"Climate change, pollution, overfishing and habitat destruction threaten the health of the ocean and the blue economy. On #WorldOceanDay, we explore the ideas and solutions that could accelerate the shift towards a sustainable ocean economy: https://t.co/bPaV685sdv"
146,1404049791349407747,USDICTATURESHIP,,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
147,1404048804807065605,GovSherazKhan,"Newark, NJ","Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
148,1404046353622261773,SampleATL,"ATL, GA","Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
149,1404045533304426496,damor_tersingh,,"Climate change, pollution, overfishing and habitat destruction threaten the health of the ocean and the blue economy. On #WorldOceanDay, we explore the ideas and solutions that could accelerate the shift towards a sustainable ocean economy: https://t.co/bPaV685sdv"
150,1404044197443694597,Vikkik88,Sydney.  Cammerraygal Land,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
151,1404029169953034241,ioanamartin,,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
152,1404026270132838404,SayanDa51871107,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
153,1404025343137259521,DonnaWa10990838,Scotland,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
154,1404024349791764486,SusanChitty1,,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
155,1404018263768641538,Aontaithe2021,🇮🇪🇪🇺,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
156,1404016423702171651,shintaiw,"Yokohama, Japan","Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
157,1404016202066939910,e_effin,United States,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
158,1404015891193413642,Kingiyk10164567,paradise ,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
159,1404011955912904705,PRqoSJdyofN1yLj,,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
160,1404011591004307459,Ez4u2say_Janis,"Newfoundland and Labrador, Can","Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
161,1404011224195534848,laura_polesky,"Seattle, WA","Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
162,1404010788726132737,QuinShayJ,,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
163,1404010518222827527,4c7f21ac5bb74b0,,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
164,1404010146351796224,GokakZerrin,,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
165,1404009955246673922,Real_Infinity95,Unknown,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
166,1404009931297206273,ABC,New York City / Worldwide,"Dryer climates, stronger storms and rising sea levels could destroy the sites. https://t.co/wTHtHWyYES"
167,1403999748852441092,Kjoseph80556294,,"Climate change, pollution, overfishing and habitat destruction threaten the health of the ocean and the blue economy. On #WorldOceanDay, we explore the ideas and solutions that could accelerate the shift towards a sustainable ocean economy: https://t.co/bPaV685sdv"
168,1403989180598788098,MangrovesL,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
169,1403978728141692931,BellaajNeila,,"Climate change, pollution, overfishing and habitat destruction threaten the health of the ocean and the blue economy. On #WorldOceanDay, we explore the ideas and solutions that could accelerate the shift towards a sustainable ocean economy: https://t.co/bPaV685sdv"
